
[INFO ] 13-06-2021 04:29:09.875 AM [http-nio-8080-exec-5]  c.m.onlineShop.controller.SampleLogerController - get customer by id
[INFO ] 13-06-2021 04:29:15.008 AM [http-nio-8080-exec-6]  c.m.onlineShop.controller.SampleLogerController - get customer by id
[INFO ] 13-06-2021 04:29:56.041 AM [http-nio-8080-exec-8]  c.m.onlineShop.controller.SampleLogerController - get customer by id
[INFO ] 13-06-2021 04:30:42.347 AM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 11412 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 04:30:42.353 AM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 04:30:50.747 AM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 9.578 seconds (JVM running for 11.679)
[INFO ] 13-06-2021 12:47:46.784 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 3544 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 12:47:46.784 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 12:47:55.646 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 9.841 seconds (JVM running for 13.2)
[INFO ] 13-06-2021 01:22:21.971 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 11076 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 01:22:21.987 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 01:22:29.602 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 8.751 seconds (JVM running for 10.691)
[INFO ] 13-06-2021 01:27:08.105 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 3112 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 01:27:08.121 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 01:27:15.941 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 8.934 seconds (JVM running for 10.774)
[INFO ] 13-06-2021 02:13:17.694 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 8300 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 02:13:17.701 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 02:13:26.636 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 5804 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 02:13:26.652 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 02:13:34.345 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 8.788 seconds (JVM running for 10.545)
[INFO ] 13-06-2021 02:15:58.068 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 3920 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 02:15:58.074 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 02:16:05.828 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 8.913 seconds (JVM running for 10.725)
[INFO ] 13-06-2021 03:28:59.216 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 1.8.0_45 on DESKTOP-EUKBLH3 with PID 12420 (C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject\target\classes started by fhasa in C:\uiiii\Java Learning\Mapsa\Bootcamp\Public Project\mapsaproject)
[INFO ] 13-06-2021 03:28:59.222 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - The following profiles are active: Farshad
[INFO ] 13-06-2021 03:29:06.886 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 8.764 seconds (JVM running for 10.505)
[INFO ] 14-06-2021 05:38:09.204 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 16.0.1 on asus with PID 6484 (E:\Mr-dodange\halletamrin\3onlineshop\mapsaproject\target\classes started by asadi in E:\Mr-dodange\halletamrin\3onlineshop\mapsaproject)
[INFO ] 14-06-2021 05:38:09.211 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - No active profile set, falling back to default profiles: default
[INFO ] 14-06-2021 05:38:13.346 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 5.011 seconds (JVM running for 6.031)
[INFO ] 14-06-2021 05:38:51.712 PM [http-nio-8080-exec-5]  c.m.onlineShop.controller.SampleLogerController - The product added to Brand
[INFO ] 14-06-2021 06:40:00.691 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 16.0.1 on asus with PID 8776 (E:\Mr-dodange\halletamrin\3onlineshop\mapsaproject\target\classes started by asadi in E:\Mr-dodange\halletamrin\3onlineshop\mapsaproject)
[INFO ] 14-06-2021 06:40:00.692 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - No active profile set, falling back to default profiles: default
[INFO ] 14-06-2021 06:40:04.270 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 3.949 seconds (JVM running for 4.544)
[INFO ] 14-06-2021 06:41:23.456 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Starting OnlineShopApplication using Java 16.0.1 on asus with PID 5060 (E:\Mr-dodange\halletamrin\3onlineshop\mapsaproject\target\classes started by asadi in E:\Mr-dodange\halletamrin\3onlineshop\mapsaproject)
[INFO ] 14-06-2021 06:41:23.458 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - No active profile set, falling back to default profiles: default
[INFO ] 14-06-2021 06:41:26.863 PM [main]  com.mapsaProject.onlineShop.OnlineShopApplication - Started OnlineShopApplication in 3.753 seconds (JVM running for 4.317)
